"id";"deviceId";"overTemperatureInsideTheDevice";"isNight";"PVArrayInputVoltage";"PVArrayInputCurrent";"PVArrayInputPowerL";"PVArrayInputPowerH";"loadVoltage";"loadCurrent";"loadPowerL";"loadPowerH";"batteryTemperature";"deviceTemperature";"batterySOC";"batteryRealRatedVoltage";"batteryStatus";"chargingEquipmentStatus";"dischargingEquipmentStatus";"maximumBatteryVoltageToday";"minimumBatteryVoltageToday";"consumedEnergyTodayL";"consumedEnergyTodayH";"consumedEnergyThisMonthL";"consumedEnergyThisMonthH";"consumedEnergyThisYearL";"consumedEnergyThisYearH";"totalConsumedEnergyL";"totalConsumedEnergyH";"generatedEnergyTodayL";"generatedEnergyTodayH";"generatedEnergyThisMonthL";"generatedEnergyThisMonthH";"generatedEnergyThisYearL";"generatedEnergyThisYearH";"totalGeneratedEnergyL";"totalGeneratedEnergyH";"batteryVoltage";"batteryCurrentL";"batteryCurrentH";"ratedChargingCurrent";"ratedLoadCurrent";"batteryType";"batteryCapacity";"temperatureCompensationCoefficient";"chargingLimitVoltage";"overVoltageReconnectVoltage";"equalizeChargingVoltage";"boostChargingVoltage";"floatChargingVoltage";"boostReconnectChargingVoltage";"lowVoltageReconnectVoltage";"underVoltageWarningRecoverVoltage";"underVoltageWarningVoltage";"lowVoltageDisconnectVoltage";"dischargingLimitVoltage";"batteryRatedVoltageLevel";"defaultLoadOnOffInManualMode";"equalizeDuration";"boostDuration";"batteryDischarge";"batteryCharge";"chargingMode";"nightTimeThresholdVoltageNTTV";"lightSignalStartupNightDelayTime";"dayTimeThresholdVoltageDTTV";"lightSignalCloseDayDelayTime";"loadControlMode";"LightOnTimeTime1";"LightOnTimeTime2";"timingControlTurnOnTime1Second";"timingControlTurnOnTime1Minute";"timingControlTurnOffTime1Second";"timingControlTurnOffTime1Minute";"timingControlTurnOffTime1Hour";"timingControlTurnOnTime2Second";"timingControlTurnOnTime2Minute";"timingControlTurnOnTime2Hour";"timingControlTurnOffTime2Second";"timingControlTurnOffTime2Minute";"timingControlTurnOffTime2Hour";"nightTime";"timingControlTimeChoose";"realTimeClockSecondsMinutes";"realTimeClockHourDay";"realTimeClockMonthYear";"batteryUpperTemperatureLimit";"batteryLowerTemperatureLimit";"deviceOverTemperature";"deviceRecoveryTemperature";"backlightTime";"arrayRatedVoltage";"arrayRatedCurrent";"arrayRatedPowerL";"arrayRatedPowerH";"batteryRatedVoltage";"batteryRatedCurrent";"batteryRatedPowerL";"batteryRatedPowerH";"ratedLoadVoltage";"ratedLoadPowerToL";"ratedLoadPowerToH";"timestamp";"timestamp_minute";"timestamp_hour";"timestamp_date";"timestamp_month";"timestamp_year"
"43e1c89a-72e0-48cb-908f-38b6950aacae";"0";false;0;38.21;2.33;89.26;0;14.26;0.04;1.28;0;25;36.1;100;12;"0";"11";"1";14.69;12.5;0;0;0.02;0;0.46;0;7.34;0;0.26;0;2.1;0;57.24;0;393.78;0;14.23;6.5;0;40;40;"1";200;3;15;15;14.6;14.4;13.8;13.2;12.6;12.2;12;11.1;10.6;"0";false;120;120;0.3;1;false;5;10;6;10;"0";"256";"256";0;0;0;0;6;0;0;19;0;0;6;"2309";0;"5424";"1027";"3588";65;615.36;85;75;0.6;100;40;384.64;0.01;24;40;384.64;0.01;;;;1672573200008;40;8;1;1;2023
"0ce9ff8d-b539-488d-be13-0fb4b9c484ff";"0";false;0;39.56;2.51;98.26;0;14.43;0;0.14;0;25;35.96;100;12;"0";"11";"1";14.69;12.5;0;0;0.02;0;0.46;0;7.34;0;0.27;0;2.11;0;57.25;0;393.79;0;14.45;6.87;0;40;40;"1";200;3;15;15;14.6;14.4;13.8;13.2;12.6;12.2;12;11.1;10.6;"0";false;120;120;0.3;1;false;5;10;6;10;"0";"256";"256";0;0;0;0;6;0;0;19;0;0;6;"2309";0;"6704";"1027";"3588";65;615.36;85;75;0.6;100;40;384.64;0.01;24;40;384.64;0.01;;;;1672573500009;45;8;1;1;2023
"0457fcac-abe3-4b9c-b734-2b58bd53b539";"0";false;0;37.12;2.22;83.34;0;14.37;0;0;0;25;35.85;100;12;"0";"11";"1";14.69;12.5;0;0;0.02;0;0.46;0;7.34;0;0.28;0;2.12;0;57.26;0;393.8;0;14.33;5.69;0;40;40;"1";200;3;15;15;14.6;14.4;13.8;13.2;12.6;12.2;12;11.1;10.6;"0";false;120;120;0.3;1;false;5;10;6;10;"0";"256";"256";0;0;0;0;6;0;0;19;0;0;6;"2309";0;"7984";"1027";"3588";65;615.36;85;75;0.6;100;40;384.64;0.01;24;40;384.64;0.01;;;;1672573800007;50;8;1;1;2023
"9733368f-646e-4e09-96fd-dd37388563eb";"0";false;0;35.8;2.46;86.94;0;14.49;0.01;0.72;0;25;35.73;100;12;"0";"11";"1";14.69;12.5;0;0;0.02;0;0.46;0;7.34;0;0.29;0;2.13;0;57.27;0;393.81;0;14.48;6.07;0;40;40;"1";200;3;15;15;14.6;14.4;13.8;13.2;12.6;12.2;12;11.1;10.6;"0";false;120;120;0.3;1;false;5;10;6;10;"0";"256";"256";0;0;0;0;6;0;0;19;0;0;6;"2309";0;"9264";"1027";"3588";65;615.36;85;75;0.6;100;40;384.64;0.01;24;40;384.64;0.01;;;;1672574100104;55;8;1;1;2023
"85f9d98b-ff2d-4eb3-9e75-93fc0f98258d";"0";false;0;39.78;1.91;75.69;0;14.39;0.08;0.86;0;25;35.64;100;12;"0";"11";"1";14.69;12.5;0;0;0.02;0;0.46;0;7.34;0;0.29;0;2.13;0;57.27;0;393.81;0;14.39;5.24;0;40;40;"1";200;3;15;15;14.6;14.4;13.8;13.2;12.6;12.2;12;11.1;10.6;"0";false;120;120;0.3;1;false;5;10;6;10;"0";"256";"256";0;0;0;0;6;0;0;19;0;0;6;"2309";0;"10544";"1027";"3588";65;615.36;85;75;0.6;100;40;384.64;0.01;24;40;384.64;0.01;;;;1672574400008;0;9;1;1;2023
"46db18c5-1ecb-4356-ad5d-7eca598fd28a";"0";false;0;39.47;1.9;75.31;0;14.4;0.05;0.43;0;25;35.55;100;12;"0";"11";"1";14.69;12.5;0;0;0.02;0;0.46;0;7.34;0;0.3;0;2.14;0;57.28;0;393.82;0;14.37;5.18;0;40;40;"1";200;3;15;15;14.6;14.4;13.8;13.2;12.6;12.2;12;11.1;10.6;"0";false;120;120;0.3;1;false;5;10;6;10;"0";"256";"256";0;0;0;0;6;0;0;19;0;0;6;"2309";0;"11824";"1027";"3588";65;615.36;85;75;0.6;100;40;384.64;0.01;24;40;384.64;0.01;;;;1672574700011;5;9;1;1;2023
"8ffb5bfb-a8b2-4dda-bf98-a12df08c1aaf";"0";false;0;39.26;1.8;70.65;0;14.36;0.07;0.57;0;25;35.47;100;12;"0";"11";"1";14.69;12.5;0;0;0.02;0;0.46;0;7.34;0;0.31;0;2.15;0;57.29;0;393.83;0;14.39;4.91;0;40;40;"1";200;3;15;15;14.6;14.4;13.8;13.2;12.6;12.2;12;11.1;10.6;"0";false;120;120;0.3;1;false;5;10;6;10;"0";"256";"256";0;0;0;0;6;0;0;19;0;0;6;"2309";0;"13104";"1027";"3588";65;615.36;85;75;0.6;100;40;384.64;0.01;24;40;384.64;0.01;;;;1672575000012;10;9;1;1;2023
"2a820b1f-12de-4bbc-9ea1-6fe8fc5ee22d";"0";false;0;39.12;1.74;68.2;0;14.42;0;0.28;0;25;35.41;100;12;"0";"11";"1";14.69;12.5;0;0;0.02;0;0.46;0;7.34;0;0.31;0;2.15;0;57.29;0;393.83;0;14.43;4.78;0;40;40;"1";200;3;15;15;14.6;14.4;13.8;13.2;12.6;12.2;12;11.1;10.6;"0";false;120;120;0.3;1;false;5;10;6;10;"0";"256";"256";0;0;0;0;6;0;0;19;0;0;6;"2309";0;"14384";"1027";"3588";65;615.36;85;75;0.6;100;40;384.64;0.01;24;40;384.64;0.01;;;;1672575300009;15;9;1;1;2023
be8d666f-cfbc-4738-92f3-52a8188f8ca2;"0";false;0;38.86;1.63;63.28;0;14.35;0.05;0.86;0;25;35.33;100;12;"0";"11";"1";14.69;12.5;0;0;0.02;0;0.46;0;7.34;0;0.32;0;2.16;0;57.3;0;393.84;0;14.35;4.39;0;40;40;"1";200;3;15;15;14.6;14.4;13.8;13.2;12.6;12.2;12;11.1;10.6;"0";false;120;120;0.3;1;false;5;10;6;10;"0";"256";"256";0;0;0;0;6;0;0;19;0;0;6;"2309";0;"304";"1028";"3588";65;615.36;85;75;0.6;100;40;384.64;0.01;24;40;384.64;0.01;;;;1672575600008;20;9;1;1;2023
"7d2df13b-9bcc-44d7-aec7-1513dbdc67bb";"0";false;0;39.34;1.58;62.56;0;14.45;0.04;0.72;0;25;35.27;100;12;"0";"11";"1";14.69;12.5;0;0;0.02;0;0.46;0;7.34;0;0.32;0;2.16;0;57.3;0;393.84;0;14.45;4.35;0;40;40;"1";200;3;15;15;14.6;14.4;13.8;13.2;12.6;12.2;12;11.1;10.6;"0";false;120;120;0.3;1;false;5;10;6;10;"0";"256";"256";0;0;0;0;6;0;0;19;0;0;6;"2309";0;"1584";"1028";"3588";65;615.36;85;75;0.6;100;40;384.64;0.01;24;40;384.64;0.01;;;;1672575900009;25;9;1;1;2023
"3edfc946-1d80-4431-98e9-1bee54ec97e0";"0";false;0;39.21;1.51;59.45;0;14.43;0.07;0.28;0;25;35.21;100;12;"0";"11";"1";14.69;12.5;0;0;0.02;0;0.46;0;7.34;0;0.33;0;2.17;0;57.31;0;393.85;0;14.41;4.07;0;40;40;"1";200;3;15;15;14.6;14.4;13.8;13.2;12.6;12.2;12;11.1;10.6;"0";false;120;120;0.3;1;false;5;10;6;10;"0";"256";"256";0;0;0;0;6;0;0;19;0;0;6;"2309";0;"2864";"1028";"3588";65;615.36;85;75;0.6;100;40;384.64;0.01;24;40;384.64;0.01;;;;1672576200006;30;9;1;1;2023
"46ae6ff6-20ef-4dc0-a73c-5b38e0161cc9";"0";false;0;39.39;1.46;57.98;0;14.46;0.03;0.14;0;25;35.18;100;12;"0";"11";"1";14.69;12.5;0;0;0.02;0;0.46;0;7.34;0;0.33;0;2.17;0;57.31;0;393.85;0;14.46;3.95;0;40;40;"1";200;3;15;15;14.6;14.4;13.8;13.2;12.6;12.2;12;11.1;10.6;"0";false;120;120;0.3;1;false;5;10;6;10;"0";"256";"256";0;0;0;0;6;0;0;19;0;0;6;"2309";0;"4144";"1028";"3588";65;615.36;85;75;0.6;100;40;384.64;0.01;24;40;384.64;0.01;;;;1672576500011;35;9;1;1;2023
"7f1f5632-0112-4013-b859-1b9fae20aa40";"0";false;0;39.38;1.4;54.83;0;14.43;0.03;0;0;25;35.15;100;12;"0";"11";"1";14.69;12.5;0;0;0.02;0;0.46;0;7.34;0;0.34;0;2.18;0;57.32;0;393.86;0;14.43;3.82;0;40;40;"1";200;3;15;15;14.6;14.4;13.8;13.2;12.6;12.2;12;11.1;10.6;"0";false;120;120;0.3;1;false;5;10;6;10;"0";"256";"256";0;0;0;0;6;0;0;19;0;0;6;"2309";0;"5424";"1028";"3588";65;615.36;85;75;0.6;100;40;384.64;0.01;24;40;384.64;0.01;;;;1672576800009;40;9;1;1;2023
af4ca395-c337-4af7-89c6-a309a1c83f02;"0";false;0;39.56;1.35;54.22;0;14.46;0.02;0.14;0;25;35.1;100;12;"0";"11";"1";14.69;12.5;0;0;0.02;0;0.46;0;7.34;0;0.34;0;2.18;0;57.32;0;393.86;0;14.46;3.7;0;40;40;"1";200;3;15;15;14.6;14.4;13.8;13.2;12.6;12.2;12;11.1;10.6;"0";false;120;120;0.3;1;false;5;10;6;10;"0";"256";"256";0;0;0;0;6;0;0;19;0;0;6;"2309";0;"6704";"1028";"3588";65;615.36;85;75;0.6;100;40;384.64;0.01;24;40;384.64;0.01;;;;1672577100009;45;9;1;1;2023
f3b3f72f-81e2-4738-a1d1-ddb1999ae280;"0";false;0;39.36;1.28;50.79;0;14.39;0.01;1;0;25;35.07;100;12;"0";"11";"1";14.69;12.5;0;0;0.02;0;0.46;0;7.34;0;0.35;0;2.19;0;57.33;0;393.87;0;14.39;3.51;0;40;40;"1";200;3;15;15;14.6;14.4;13.8;13.2;12.6;12.2;12;11.1;10.6;"0";false;120;120;0.3;1;false;5;10;6;10;"0";"256";"256";0;0;0;0;6;0;0;19;0;0;6;"2309";0;"7984";"1028";"3588";65;615.36;85;75;0.6;100;40;384.64;0.01;24;40;384.64;0.01;;;;1672577400008;50;9;1;1;2023
"92238954-fe84-48d9-8e20-e3ebe4520312";"0";false;0;39.22;1.22;48.24;0;14.36;0.05;0.43;0;25;35.08;100;12;"0";"11";"1";14.69;12.5;0;0;0.02;0;0.46;0;7.34;0;0.35;0;2.19;0;57.33;0;393.87;0;14.36;3.38;0;40;40;"1";200;3;15;15;14.6;14.4;13.8;13.2;12.6;12.2;12;11.1;10.6;"0";false;120;120;0.3;1;false;5;10;6;10;"0";"256";"256";0;0;0;0;6;0;0;19;0;0;6;"2309";0;"9264";"1028";"3588";65;615.36;85;75;0.6;100;40;384.64;0.01;24;40;384.64;0.01;;;;1672577700009;55;9;1;1;2023
"8a5dd335-916f-4cf4-b131-94f2eb51af88";"0";false;0;39.08;1.24;48.77;0;14.43;0;0.43;0;25;35.05;100;12;"0";"11";"1";14.69;12.5;0;0;0.02;0;0.46;0;7.34;0;0.35;0;2.19;0;57.33;0;393.87;0;14.41;3.35;0;40;40;"1";200;3;15;15;14.6;14.4;13.8;13.2;12.6;12.2;12;11.1;10.6;"0";false;120;120;0.3;1;false;5;10;6;10;"0";"256";"256";0;0;0;0;6;0;0;19;0;0;6;"2309";0;"10544";"1028";"3588";65;615.36;85;75;0.6;100;40;384.64;0.01;24;40;384.64;0.01;;;;1672578000100;0;10;1;1;2023
b1878223-9c00-40d0-aaac-aef795e000e6;"0";false;0;38.91;1.19;46.92;0;14.35;0.04;0.28;0;25;35.05;100;12;"0";"11";"1";14.69;12.5;0;0;0.02;0;0.46;0;7.34;0;0.36;0;2.2;0;57.34;0;393.88;0;14.36;3.28;0;40;40;"1";200;3;15;15;14.6;14.4;13.8;13.2;12.6;12.2;12;11.1;10.6;"0";false;120;120;0.3;1;false;5;10;6;10;"0";"256";"256";0;0;0;0;6;0;0;19;0;0;6;"2309";0;"11824";"1028";"3588";65;615.36;85;75;0.6;100;40;384.64;0.01;24;40;384.64;0.01;;;;1672578300008;5;10;1;1;2023
"75605b9f-ef96-4242-a150-4a200a808fe7";"0";false;0;39.16;0.97;38.08;0;13.8;0.02;0.13;0;25;35;100;12;"0";"7";"1";14.69;12.5;0;0;0.02;0;0.46;0;7.34;0;0.36;0;2.2;0;57.34;0;393.88;0;13.8;2.8;0;40;40;"1";200;3;15;15;14.6;14.4;13.8;13.2;12.6;12.2;12;11.1;10.6;"0";false;120;120;0.3;1;false;5;10;6;10;"0";"256";"256";0;0;0;0;6;0;0;19;0;0;6;"2309";0;"13104";"1028";"3588";65;615.36;85;75;0.6;100;40;384.64;0.01;24;40;384.64;0.01;;;;1672578600008;10;10;1;1;2023
"195be828-81a4-47a1-a4fd-6b39714eee28";"0";false;0;39.06;0.92;35.82;0;13.78;0.03;0.55;0;25;35;99;12;"0";"7";"1";14.69;12.5;0;0;0.02;0;0.46;0;7.34;0;0.36;0;2.2;0;57.34;0;393.88;0;13.78;2.64;0;40;40;"1";200;3;15;15;14.6;14.4;13.8;13.2;12.6;12.2;12;11.1;10.6;"0";false;120;120;0.3;1;false;5;10;6;10;"0";"256";"256";0;0;0;0;6;0;0;19;0;0;6;"2309";0;"14384";"1028";"3588";65;615.36;85;75;0.6;100;40;384.64;0.01;24;40;384.64;0.01;;;;1672578900008;15;10;1;1;2023
"2fc2ac18-3fdd-476f-ae7a-634681a88f73";"0";false;0;39;0.9;34.67;0;13.76;0.02;0.55;0;25;34.98;98;12;"0";"7";"1";14.69;12.5;0;0;0.02;0;0.46;0;7.34;0;0.37;0;2.21;0;57.35;0;393.89;0;13.76;2.53;0;40;40;"1";200;3;15;15;14.6;14.4;13.8;13.2;12.6;12.2;12;11.1;10.6;"0";false;120;120;0.3;1;false;5;10;6;10;"0";"256";"256";0;0;0;0;6;0;0;19;0;0;6;"2309";0;"304";"1029";"3588";65;615.36;85;75;0.6;100;40;384.64;0.01;24;40;384.64;0.01;;;;1672579200010;20;10;1;1;2023
"71228dc0-e98f-438a-ad3b-1b9c70d3c592";"0";false;0;39.1;0.9;35.62;0;13.86;0;0.13;0;25;34.95;100;12;"0";"7";"1";14.69;12.5;0;0;0.02;0;0.46;0;7.34;0;0.37;0;2.21;0;57.35;0;393.89;0;13.86;2.58;0;40;40;"1";200;3;15;15;14.6;14.4;13.8;13.2;12.6;12.2;12;11.1;10.6;"0";false;120;120;0.3;1;false;5;10;6;10;"0";"256";"256";0;0;0;0;6;0;0;19;0;0;6;"2309";0;"1584";"1029";"3588";65;615.36;85;75;0.6;100;40;384.64;0.01;24;40;384.64;0.01;;;;1672579500009;25;10;1;1;2023
"62a06428-527c-4022-a2de-2551e31cfcb0";"0";false;0;38.88;0.88;34.47;0;13.79;0;0;0;25;34.97;99;12;"0";"7";"1";14.69;12.5;0;0;0.02;0;0.46;0;7.34;0;0.37;0;2.21;0;57.35;0;393.89;0;13.79;2.49;0;40;40;"1";200;3;15;15;14.6;14.4;13.8;13.2;12.6;12.2;12;11.1;10.6;"0";false;120;120;0.3;1;false;5;10;6;10;"0";"256";"256";0;0;0;0;6;0;0;19;0;0;6;"2309";0;"2864";"1029";"3588";65;615.36;85;75;0.6;100;40;384.64;0.01;24;40;384.64;0.01;;;;1672579800008;30;10;1;1;2023
"6a4c663d-9b89-4082-b0a2-4420076c9c47";"0";false;0;38.92;0.86;33.64;0;13.79;0.01;0.13;0;25;34.98;99;12;"0";"7";"1";14.69;12.5;0;0;0.02;0;0.46;0;7.34;0;0.38;0;2.22;0;57.36;0;393.9;0;13.81;2.47;0;40;40;"1";200;3;15;15;14.6;14.4;13.8;13.2;12.6;12.2;12;11.1;10.6;"0";false;120;120;0.3;1;false;5;10;6;10;"0";"256";"256";0;0;0;0;6;0;0;19;0;0;6;"2309";0;"4144";"1029";"3588";65;615.36;85;75;0.6;100;40;384.64;0.01;24;40;384.64;0.01;;;;1672580100009;35;10;1;1;2023
"31061366-6f52-4151-966c-1cd932f7b85f";"0";false;0;38.84;0.85;32.72;0;13.81;0.01;0.27;0;25;34.99;100;12;"0";"7";"1";14.69;12.5;0;0;0.02;0;0.46;0;7.34;0;0.38;0;2.22;0;57.36;0;393.9;0;13.8;2.39;0;40;40;"1";200;3;15;15;14.6;14.4;13.8;13.2;12.6;12.2;12;11.1;10.6;"0";false;120;120;0.3;1;false;5;10;6;10;"0";"256";"256";0;0;0;0;6;0;0;19;0;0;6;"2309";0;"5424";"1029";"3588";65;615.36;85;75;0.6;100;40;384.64;0.01;24;40;384.64;0.01;;;;1672580400009;40;10;1;1;2023
d26addd2-5184-4439-acb0-c6d67855cf58;"0";false;0;38.72;0.87;33.42;0;13.81;0.01;0.13;0;25;34.98;100;12;"0";"7";"1";14.69;12.5;0;0;0.02;0;0.46;0;7.34;0;0.38;0;2.22;0;57.36;0;393.9;0;13.83;2.45;0;40;40;"1";200;3;15;15;14.6;14.4;13.8;13.2;12.6;12.2;12;11.1;10.6;"0";false;120;120;0.3;1;false;5;10;6;10;"0";"256";"256";0;0;0;0;6;0;0;19;0;0;6;"2309";0;"6704";"1029";"3588";65;615.36;85;75;0.6;100;40;384.64;0.01;24;40;384.64;0.01;;;;1672580700008;45;10;1;1;2023
"88d0bee9-f35c-46d0-8c70-bd77e887c409";"0";false;0;39.07;0.82;32.33;0;13.82;0;0.96;0;25;35.06;100;12;"0";"7";"1";14.69;12.5;0;0;0.02;0;0.46;0;7.34;0;0.39;0;2.23;0;57.37;0;393.91;0;13.82;2.34;0;40;40;"1";200;3;15;15;14.6;14.4;13.8;13.2;12.6;12.2;12;11.1;10.6;"0";false;120;120;0.3;1;false;5;10;6;10;"0";"256";"256";0;0;0;0;6;0;0;19;0;0;6;"2309";0;"7984";"1029";"3588";65;615.36;85;75;0.6;100;40;384.64;0.01;24;40;384.64;0.01;;;;1672581000009;50;10;1;1;2023
"4f4d87db-0242-4373-a17f-7be225f1a9fb";"0";false;0;38.56;0.91;34.73;0;13.84;0.02;0.13;0;25;35.17;100;12;"0";"7";"1";14.69;12.5;0;0;0.02;0;0.46;0;7.34;0;0.39;0;2.23;0;57.37;0;393.91;0;13.84;2.42;0;40;40;"1";200;3;15;15;14.6;14.4;13.8;13.2;12.6;12.2;12;11.1;10.6;"0";false;120;120;0.3;1;false;5;10;6;10;"0";"256";"256";0;0;0;0;6;0;0;19;0;0;6;"2309";0;"9264";"1029";"3588";65;615.36;85;75;0.6;100;40;384.64;0.01;24;40;384.64;0.01;;;;1672581300008;55;10;1;1;2023
f37026d4-a59b-4d22-ae57-0a066dcc2e6a;"0";false;0;39.01;0.8;31.39;0;13.83;0.02;0.13;0;25;35.27;100;12;"0";"7";"1";14.69;12.5;0;0;0.02;0;0.46;0;7.34;0;0.39;0;2.23;0;57.37;0;393.91;0;13.83;2.22;0;40;40;"1";200;3;15;15;14.6;14.4;13.8;13.2;12.6;12.2;12;11.1;10.6;"0";false;120;120;0.3;1;false;5;10;6;10;"0";"256";"256";0;0;0;0;6;0;0;19;0;0;6;"2309";0;"10544";"1029";"3588";65;615.36;85;75;0.6;100;40;384.64;0.01;24;40;384.64;0.01;;;;1672581600008;0;11;1;1;2023
"7c203b0b-f13c-4c80-8f0e-9cc0c6264bc0";"0";false;0;38.68;0.79;30.08;0;13.77;0.02;0.55;0;25;35.39;99;12;"0";"7";"1";14.69;12.5;0;0;0.02;0;0.46;0;7.34;0;0.39;0;2.23;0;57.37;0;393.91;0;13.77;2.19;0;40;40;"1";200;3;15;15;14.6;14.4;13.8;13.2;12.6;12.2;12;11.1;10.6;"0";false;120;120;0.3;1;false;5;10;6;10;"0";"256";"256";0;0;0;0;6;0;0;19;0;0;6;"2309";0;"11825";"1029";"3588";65;615.36;85;75;0.6;100;40;384.64;0.01;24;40;384.64;0.01;;;;1672581900101;5;11;1;1;2023
a29309f0-8327-4ff3-8dbf-d85ae90deebc;"0";false;0;38.8;0.78;30.17;0;13.86;0.05;0.97;0;25;35.5;100;12;"0";"7";"1";14.69;12.5;0;0;0.02;0;0.46;0;7.34;0;0.4;0;2.24;0;57.38;0;393.92;0;13.84;2.2;0;40;40;"1";200;3;15;15;14.6;14.4;13.8;13.2;12.6;12.2;12;11.1;10.6;"0";false;120;120;0.3;1;false;5;10;6;10;"0";"256";"256";0;0;0;0;6;0;0;19;0;0;6;"2309";0;"13104";"1029";"3588";65;615.36;85;75;0.6;100;40;384.64;0.01;24;40;384.64;0.01;;;;1672582200005;10;11;1;1;2023
db6d5b4d-7d2b-416f-8912-f4ed2c5d7808;"0";false;0;38.21;1.07;41.22;0;13.74;0.02;0;0;25;35.71;97;12;"0";"7";"1";14.69;12.5;0;0;0.02;0;0.46;0;7.34;0;0.4;0;2.24;0;57.38;0;393.92;0;13.74;3.06;0;40;40;"1";200;3;15;15;14.6;14.4;13.8;13.2;12.6;12.2;12;11.1;10.6;"0";false;120;120;0.3;1;false;5;10;6;10;"0";"256";"256";0;0;0;0;6;0;0;19;0;0;6;"2309";0;"14385";"1029";"3588";65;615.36;85;75;0.6;100;40;384.64;0.01;24;40;384.64;0.01;;;;1672582500010;15;11;1;1;2023
"4977921f-9817-481e-a8b9-9570846f2335";"0";false;0;38.9;0.77;30.84;0;13.83;0.11;0.13;0;25;35.97;100;12;"0";"7";"1";14.69;12.5;0;0;0.02;0;0.46;0;7.34;0;0.4;0;2.24;0;57.38;0;393.92;0;13.83;2.23;0;40;40;"1";200;3;15;15;14.6;14.4;13.8;13.2;12.6;12.2;12;11.1;10.6;"0";false;120;120;0.3;1;false;5;10;6;10;"0";"256";"256";0;0;0;0;6;0;0;19;0;0;6;"2309";0;"305";"1030";"3588";65;615.36;85;75;0.6;100;40;384.64;0.01;24;40;384.64;0.01;;;;1672582800009;20;11;1;1;2023
fdd83c0a-5255-492c-8084-14f6c5a6a474;"0";false;0;38.87;0.77;30.07;0;13.86;0.08;0.69;0;25;36.17;100;12;"0";"7";"1";14.69;12.5;0;0;0.02;0;0.46;0;7.34;0;0.4;0;2.24;0;57.38;0;393.92;0;13.83;1.99;0;40;40;"1";200;3;15;15;14.6;14.4;13.8;13.2;12.6;12.2;12;11.1;10.6;"0";false;120;120;0.3;1;false;5;10;6;10;"0";"256";"256";0;0;0;0;6;0;0;19;0;0;6;"2309";0;"1585";"1030";"3588";65;615.36;85;75;0.6;100;40;384.64;0.01;24;40;384.64;0.01;;;;1672583100011;25;11;1;1;2023
"7dc7522b-894b-4517-9996-b05d13617e23";"0";false;0;38.74;0.78;29.16;0;13.82;0.02;0;0;25;36.35;100;12;"0";"7";"1";14.69;12.5;0;0;0.02;0;0.46;0;7.34;0;0.41;0;2.25;0;57.39;0;393.93;0;13.82;2.21;0;40;40;"1";200;3;15;15;14.6;14.4;13.8;13.2;12.6;12.2;12;11.1;10.6;"0";false;120;120;0.3;1;false;5;10;6;10;"0";"256";"256";0;0;0;0;6;0;0;19;0;0;6;"2309";0;"2865";"1030";"3588";65;615.36;85;75;0.6;100;40;384.64;0.01;24;40;384.64;0.01;;;;1672583400011;30;11;1;1;2023
"62ed06ee-c530-4db8-b564-77559e36623c";"0";false;0;38.76;0.76;30.47;0;13.85;0.06;1.38;0;25;36.47;100;12;"0";"7";"1";14.69;12.5;0;0;0.02;0;0.46;0;7.34;0;0.41;0;2.25;0;57.39;0;393.93;0;13.85;1.91;0;40;40;"1";200;3;15;15;14.6;14.4;13.8;13.2;12.6;12.2;12;11.1;10.6;"0";false;120;120;0.3;1;false;5;10;6;10;"0";"256";"256";0;0;0;0;6;0;0;19;0;0;6;"2309";0;"4145";"1030";"3588";65;615.36;85;75;0.6;100;40;384.64;0.01;24;40;384.64;0.01;;;;1672583700009;35;11;1;1;2023
"52d52a64-526f-495e-b441-240647e91b2f";"0";false;0;38.64;0.7;27.77;0;13.82;0.12;0.55;0;25;36.63;100;12;"0";"7";"1";14.69;12.5;0;0;0.02;0;0.46;0;7.34;0;0.41;0;2.25;0;57.39;0;393.93;0;13.82;2.12;0;40;40;"1";200;3;15;15;14.6;14.4;13.8;13.2;12.6;12.2;12;11.1;10.6;"0";false;120;120;0.3;1;false;5;10;6;10;"0";"256";"256";0;0;0;0;6;0;0;19;0;0;6;"2309";0;"5425";"1030";"3588";65;615.36;85;75;0.6;100;40;384.64;0.01;24;40;384.64;0.01;;;;1672584000008;40;11;1;1;2023
c5ec4a8e-225e-4229-9349-3d85297d0f73;"0";false;0;38.39;0.74;28.96;0;13.86;0.1;0;0;25;36.7;100;12;"0";"7";"1";14.69;12.5;0;0;0.02;0;0.46;0;7.34;0;0.41;0;2.25;0;57.39;0;393.93;0;13.85;1.94;0;40;40;"1";200;3;15;15;14.6;14.4;13.8;13.2;12.6;12.2;12;11.1;10.6;"0";false;120;120;0.3;1;false;5;10;6;10;"0";"256";"256";0;0;0;0;6;0;0;19;0;0;6;"2309";0;"6705";"1030";"3588";65;615.36;85;75;0.6;100;40;384.64;0.01;24;40;384.64;0.01;;;;1672584300009;45;11;1;1;2023
